"time","date","hour","premise","offense","beat","block","street","type","suffix","number","month","day","location","address","lon","lat"
"05/04/10 06:00","04/05/10",1,"20R","rape","12D10","10400-10499","tolman","","-",1,"april","monday","residence / house","10450 tolman",-95.2270412,29.6402456
"05/04/10 10:00","04/05/10",5,"250","rape","10H60","5000-5099","dowling","st","-",1,"april","monday","other / unknown","5050 dowling st",-95.3744617,29.7225422
"05/04/10 13:00","04/05/10",8,"20R","rape","1,60E+21","3100-3199","kelling","dr","-",1,"april","monday","residence / house","3150 kelling dr",-95.424103,29.629825
"05/04/10 14:00","04/05/10",9,"20P","rape","5F30","6400-6499","linpar","ct","W",1,"april","monday","multi-plex home (duplex, triplex, etc)","6450 linpar ct",-95.505869,29.85628
"05/04/10 19:00","04/05/10",14,"22M","rape","14D20","4300-4399","bellfort","st","-",1,"april","monday","middle school","4350 bellfort st",-95.4493005,29.673152
"06/04/10 21:00","04/06/10",16,"20A","rape","7C30","2700-2799","crosstimbers","","E",1,"april","tuesday","apartment","2750 crosstimbers",-95.3991728,29.8282743
"07/04/10 06:00","04/07/10",1,"20A","rape","18F40","8100-8199","richmond","ave","-",1,"april","wednesday","apartment","8150 richmond ave",-95.5107594,29.7294223
"07/04/10 23:00","04/07/10",18,"20A","rape","19G50","10200-10299","bissonnet","st","-",1,"april","wednesday","apartment","10250 bissonnet st",-95.5590627,29.6748034
"08/04/10 15:00","04/08/10",10,"20A","rape","18F30","3000-3099","greenridge","dr","-",1,"april","thursday","apartment","3050 greenridge dr",-95.4898304,29.7333537
"10/04/10 01:00","04/09/10",20,"20A","rape","12D10","100-199","edgebrook","dr","E",1,"april","friday","apartment"," 150 edgebrook dr",-95.2214078,29.6475513
"11/04/10 01:00","04/10/10",20,"20A","rape","11H50","5100-5199","silver creek","dr","-",1,"april","saturday","apartment","5150 silver creek dr",-95.2480086,29.6805057
"11/04/10 07:00","04/11/10",2,"20R","rape","13D20","6700-6799","evans","st","-",1,"april","sunday","residence / house","6750 evans st",-95.3112668,29.6486295
"12/04/10 05:00","04/12/10",0,"20A","rape","3B50","1200-1299","caplin","st","-",1,"april","monday","apartment","1250 caplin st",-95.3560388,29.8156739
"12/04/10 05:00","04/12/10",0,"20R","rape","UNK","14400-14499","ella","blvd","-",1,"april","monday","residence / house","14450 ella blvd",-95.4377839,29.9755621
"12/04/10 06:00","04/12/10",1,"140","rape","7C30","3800-3899","tidwell","rd","-",1,"april","monday","hotel / motel / etc.","3850 tidwell rd",-95.330511,29.8486526
"14/04/10 04:00","4/13/2010",23,"70","rape","10H40","1200-1299","wheeler","","-",1,"april","tuesday","convenience store","1250 wheeler",-95.3808809,29.732838
"17/04/10 09:00","4/17/2010",4,"20R","rape","13D20","7200-7299","kingsway","","-",1,"april","saturday","residence / house","7250 kingsway",-95.2977998,29.6782986
"18/04/10 05:00","4/18/2010",0,"20R","rape","12D40","12700-12799","saranac","dr","-",1,"april","sunday","residence / house","12750 saranac dr",-95.1913099,29.5867572
"18/04/10 07:00","4/18/2010",2,"70","rape","18F50","9200-9299","richmond","ave","-",1,"april","sunday","convenience store","9250 richmond ave",-95.5263839,29.7291259
"18/04/10 09:00","4/18/2010",4,"140","rape","12D40","11800-11899","astoria","blvd","-",1,"april","sunday","hotel / motel / etc.","11850 astoria blvd",-95.2088565,29.5834089
"19/04/10 00:00","4/18/2010",19,"20R","rape","1,60E+41","16300-16399","chimney rock","rd","-",1,"april","sunday","residence / house","16350 chimney rock rd",-95.4840776,29.5889974
"19/04/10 16:00","4/19/2010",11,"20A","rape","6B60","13300-13399","northborough","dr","-",1,"april","monday","apartment","13350 northborough dr",-95.423524,29.960647
"20/04/10 03:00","4/19/2010",22,"05V","rape","7C30","8300-8399","eastex","fwy ser","E",1,"april","monday","vacant building (commercial)","8350 eastex fwy ser",-95.3323708,29.8636316
"20/04/10 11:00","4/20/2010",6,"20A","rape","19G10","10000-10099","greenfork","dr","-",1,"april","tuesday","apartment","10050 greenfork dr",-95.5550905,29.684343
"21/04/10 00:00","4/20/2010",19,"20A","rape","5F20","9000-9099","kempwood","dr","-",1,"april","tuesday","apartment","9050 kempwood dr",-95.5163647,29.8211421
"21/04/10 03:00","4/20/2010",22,"20R","rape","8C60","10400-10499","rebel","rd","-",1,"april","tuesday","residence / house","10450 rebel rd",-95.2916606,29.8644336
"21/04/10 17:00","4/21/2010",12,"40","rape","14D30","5800-5899","bellfort","st","-",1,"april","wednesday","church / synagogue / temple","5850 bellfort st",-95.4908548,29.657312
"21/04/10 19:00","4/21/2010",14,"20A","rape","3B10","4200-4299","34th","st","W",1,"april","wednesday","apartment","4250 34th st",-95.454351,29.819383
"22/04/10 05:00","4/22/2010",0,"18T","rape","10H80","1900-1999","southwest","fwy ser","S",1,"april","thursday","strip business center parking lot","1950 southwest fwy ser",-95.3742454,29.7015574
"22/04/10 15:00","4/22/2010",10,"20A","rape","1,70E+41","6100-6199","willowbend","blvd","-",1,"april","thursday","apartment","6150 willowbend blvd",-95.5016782,29.6667529
"24/04/10 00:00","4/23/2010",19,"100","rape","18F50","7200-7299","harwin","dr","-",1,"april","friday","field / woods","7250 harwin dr",-95.510403,29.718909
"24/04/10 02:00","4/23/2010",21,"20R","rape","1,60E+31","4800-4899","tidewater","","-",1,"april","friday","residence / house","4850 tidewater",-95.4539537,29.6335933
"24/04/10 22:00","4/24/2010",17,"13R","rape","3B10","4200-4299","citadel","ln","-",1,"april","saturday","road / street / sidewalk","4250 citadel ln",-95.4922606,29.8333033
"25/04/10 22:00","4/25/2010",17,"13A","rape","20G10","9800-9899","meadowglen","ln","-",1,"april","sunday","alley","9850 meadowglen ln",-95.546188,29.733895
"26/04/10 12:00","4/26/2010",7,"20A","rape","14D10","6400-6499","sherwood","dr","-",1,"april","monday","apartment","6450 sherwood dr",-95.3584729,29.6953836
"26/04/10 23:00","4/26/2010",18,"250","rape","1,60E+31","15500-15599","post oak","rd","S",1,"april","monday","other / unknown","15550 post oak rd",-95.4648296,29.6003887
"27/04/10 18:00","4/27/2010",13,"20R","rape","1,50E+31","0-99","charleston park","dr","-",1,"april","tuesday","residence / house","  50 charleston park dr",-95.4357535,29.6708471
"27/04/10 19:00","4/27/2010",14,"20A","rape","18F50","5900-5999","fondren","rd","-",1,"april","tuesday","apartment","5950 fondren rd",-95.5201055,29.7154655
"27/04/10 22:00","4/27/2010",17,"20R","rape","9C40","12600-12699","market","st","-",1,"april","tuesday","residence / house","12650 market st",-95.2108284,29.7674315
"29/04/10 12:00","4/29/2010",7,"20A","rape","6B60","1300-1399","greens","pkwy","-",1,"april","thursday","apartment","1350 greens pkwy",-95.439438,29.942918
"30/04/10 06:00","4/30/2010",1,"20R","rape","14D20","3000-3099","nita","","-",1,"april","friday","residence / house","3050 nita",-95.3784308,29.6461346
"30/04/10 23:00","4/30/2010",18,"20R","rape","7C20","4100-4199","woolworth","","-",1,"april","friday","residence / house","4150 woolworth",-95.3117121,29.7988976
"01/05/10 01:00","4/30/2010",20,"140","rape","1,70E+21","7600-7699","beechnut","st","-",1,"april","friday","hotel / motel / etc.","7650 beechnut st",-95.5261589,29.6919172
"01/05/10 06:00","05/01/10",1,"20A","rape","2A30","300-399","27th","st","W",1,"may","saturday","apartment"," 350 27th st",-95.3947174,29.8113993
"01/05/10 13:00","05/01/10",8,"20R","rape","14D20","4700-4799","reed","rd","-",1,"may","saturday","residence / house","4750 reed rd",-95.353064,29.658058
"03/05/10 09:00","05/03/10",4,"100","rape","10H30","1100-1199","st emanuel","","-",1,"may","monday","field / woods","1150 st emanuel",-95.3563977,29.7501468
"04/05/10 01:00","05/03/10",20,"20R","rape","8C40","8800-8899","oak knoll","ln","-",1,"may","monday","residence / house","8850 oak knoll ln",-95.2604745,29.8397565
"04/05/10 05:00","05/04/10",0,"20A","rape","1,70E+41","6300-6399","dumfries","dr","-",1,"may","tuesday","apartment","6350 dumfries dr",-95.5050732,29.670921
"04/05/10 05:00","05/04/10",0,"20R","rape","12D60","16200-16299","el camino real","","-",1,"may","tuesday","residence / house","16250 el camino real",-95.1262305,29.5610844
"05/05/10 07:00","05/05/10",2,"20R","rape","8C60","10500-10599","onslow","","-",1,"may","wednesday","residence / house","10550 onslow",-95.308426,29.866313
"07/05/10 21:00","05/07/10",16,"18A","rape","19G50","9800-9899","forum park","dr","-",1,"may","friday","apartment parking lot","9850 forum park dr",-95.554985,29.6731123
"08/05/10 08:00","05/08/10",3,"13H","rape","5F20","8600-8699","pitner","","-",1,"may","saturday","highway / freeway","8650 pitner",-95.505236,29.830377
"08/05/10 17:00","05/08/10",12,"20A","rape","UNK","15700-15799","west grand pkwy","","-",1,"may","saturday","apartment","15750 west grand pkwy",-95.771446,29.69187
"08/05/10 23:00","05/08/10",18,"250","rape","12D40","11800-11899","astoria","blvd","-",1,"may","saturday","other / unknown","11850 astoria blvd",-95.2088565,29.5834089
"09/05/10 05:00","05/09/10",0,"20R","rape","1,60E+31","13000-13099","clear cape","ln","-",2,"may","sunday","residence / house","13050 clear cape ln",-95.4795407,29.6331739
"09/05/10 14:00","05/09/10",9,"20A","rape","1,50E+21","5500-5599","gasmer","dr","-",1,"may","sunday","apartment","5550 gasmer dr",-95.4812436,29.6509979
"10/05/10 06:00","05/10/10",1,"100","rape","6B10","5500-5599","north","fwy ser","E",1,"may","monday","field / woods","5550 north fwy ser",-95.3632715,29.7632836
"10/05/10 17:00","05/10/10",12,"20R","rape","8C30","8100-8199","oak knoll","ln","-",1,"may","monday","residence / house","8150 oak knoll ln",-95.278081,29.839479
"12/05/10 04:00","05/11/10",23,"20A","rape","3B10","4800-4899","lamonte","ln","-",1,"may","tuesday","apartment","4850 lamonte ln",-95.46067,29.8240596
"12/05/10 08:00","05/12/10",3,"250","rape","7C20","4500-4599","kelley","","-",1,"may","wednesday","other / unknown","4550 kelley",-95.3236942,29.8133019
"13/05/10 05:00","5/13/2010",0,"140","rape","1,70E+31","8700-8799","gessner","dr","S",1,"may","thursday","hotel / motel / etc.","8750 gessner dr",-95.5424896,29.8707533
"14/05/10 02:00","5/13/2010",21,"140","rape","7C30","3600-3699","tidwell","rd","-",1,"may","thursday","hotel / motel / etc.","3650 tidwell rd",-95.3324083,29.8487945
"14/05/10 09:00","5/14/2010",4,"20A","rape","10H50","2200-2299","st emanuel","","-",1,"may","friday","apartment","2250 st emanuel",-95.3629433,29.7418662
"14/05/10 18:00","5/14/2010",13,"09H","rape","1,50E+41","7600-7699","fannin","","-",1,"may","friday","hospital","7650 fannin",-95.400625,29.6934961
"14/05/10 21:00","5/14/2010",16,"140","rape","13D20","8600-8699","airport","blvd","-",1,"may","friday","hotel / motel / etc.","8650 airport blvd",-95.2630489,29.6547325
"15/05/10 01:00","5/14/2010",20,"250","rape","1,70E+31","10500-10599","bellfort","st","W",1,"may","friday","other / unknown","10550 bellfort st",-95.565129,29.6538825
"15/05/10 03:00","5/14/2010",22,"140","rape","6B40","10100-10199","north","fwy","-",1,"may","friday","hotel / motel / etc.","10150 north fwy",-95.4552144,29.8071733
"16/05/10 03:00","5/15/2010",22,"20R","rape","13D10","6300-6399","clover ridge","","-",1,"may","saturday","residence / house","6350 clover ridge",-95.3171703,29.6893678
"16/05/10 05:00","5/16/2010",0,"20P","rape","1,60E+41","5400-5499","ridge wind","ln","-",1,"may","sunday","multi-plex home (duplex, triplex, etc)","5450 ridge wind ln",-95.4697795,29.5823565
"16/05/10 07:00","5/16/2010",2,"20A","rape","1,70E+11","6300-6399","westward","","-",1,"may","sunday","apartment","6350 westward",-95.4930733,29.7119026
"17/05/10 10:00","5/17/2010",5,"100","rape","14D20","4300-4399","clover","st","-",1,"may","monday","field / woods","4350 clover st",-95.362325,29.6604967
"17/05/10 21:00","5/17/2010",16,"20A","rape","12D10","9900-9999","windmill lakes","blvd","-",1,"may","monday","apartment","9950 windmill lakes blvd",-95.2403571,29.6248304
"18/05/10 17:00","5/18/2010",12,"22H","rape","1,70E+11","5700-5799","rampart","","-",1,"may","tuesday","high school","5750 rampart",-95.4890017,29.7187161
"19/05/10 10:00","5/19/2010",5,"20A","rape","4F30","1800-1899","barker cypress","rd","-",1,"may","wednesday","apartment","1850 barker cypress rd",-95.6882934,29.7945146
"19/05/10 23:00","5/19/2010",18,"20A","rape","1,70E+41","6200-6299","bellfort","st","W",1,"may","wednesday","apartment","6250 bellfort st",-95.5013513,29.6566323
"20/05/10 19:00","5/20/2010",14,"20R","rape","19G50","10200-10299","forum park","dr","-",1,"may","thursday","residence / house","10250 forum park dr",-95.5549362,29.6695566
"21/05/10 14:00","5/21/2010",9,"20R","rape","1,60E+21","2800-2899","trail lake","","-",1,"may","friday","residence / house","2850 trail lake",-95.419182,29.63241
"21/05/10 20:00","5/21/2010",15,"20A","rape","18F50","9500-9599","pagewood","ln","-",1,"may","friday","apartment","9550 pagewood ln",-95.53342,29.7247543
"22/05/10 10:00","5/22/2010",5,"20A","rape","1,70E+31","8700-8799","gustine","ln","-",1,"may","saturday","apartment","8750 gustine ln",-95.5330037,29.6695547
"22/05/10 20:00","5/22/2010",15,"20R","rape","7C20","4900-4999","leffingwell","","-",2,"may","saturday","residence / house","4950 leffingwell",-95.3297273,29.8056855
"22/05/10 20:00","5/22/2010",15,"20R","rape","1,60E+41","7100-7199","castleview","ln","-",1,"may","saturday","residence / house","7150 castleview ln",-95.4936953,29.6004218
"23/05/10 06:00","5/23/2010",1,"13R","rape","1,70E+31","8800-8899","braeswood","blvd","S",1,"may","sunday","road / street / sidewalk","8850 braeswood blvd",-95.5041115,29.6765066
"23/05/10 10:00","5/23/2010",5,"13R","rape","UNK","13900-13999","longview","","-",1,"may","sunday","road / street / sidewalk","13950 longview",-95.1766041,29.7857976
"24/05/10 08:00","5/24/2010",3,"20A","rape","3B30","1200-1299","43rd","st","W",1,"may","monday","apartment","1250 43rd st",-95.4313264,29.8282948
"24/05/10 08:00","5/24/2010",3,"20A","rape","19G50","10100-10199","west sam houston","pkwy","S",1,"may","monday","apartment","10150 west sam houston pkwy",-95.560732,29.6700825
"24/05/10 19:00","5/24/2010",14,"20R","rape","6B20","1200-1299","donovan","","W",1,"may","monday","residence / house","1250 donovan",-95.4311247,29.8441021
"25/05/10 03:00","5/24/2010",22,"20R","rape","3B50","8200-8299","appleton","st","-",1,"may","monday","residence / house","8250 appleton st",-95.368166,29.8359093
"25/05/10 07:00","5/25/2010",2,"20R","rape","1,50E+21","5800-5899","southminster","dr","-",1,"may","tuesday","residence / house","5850 southminster dr",-95.491399,29.639419
"25/05/10 19:00","5/25/2010",14,"20A","rape","6B50","0-99","goodson","dr","-",1,"may","tuesday","apartment","  50 goodson dr",-95.4071007,29.925129
"26/05/10 01:00","5/25/2010",20,"18O","rape","1A10","500-599","texas","st","-",1,"may","tuesday",NA," 550 texas st",-95.3669701,29.7626104
"26/05/10 01:00","5/25/2010",20,"20R","rape","8C40","9000-9099","laura koppe","rd","-",1,"may","tuesday","residence / house","9050 laura koppe rd",-95.25665,29.8406085
"26/05/10 01:00","5/25/2010",20,"20A","rape","14D20","7400-7499","calhoun","rd","-",1,"may","tuesday","apartment","7450 calhoun rd",-95.3532949,29.6758488
"26/05/10 09:00","5/26/2010",4,"09H","rape","1,50E+41","7600-7699","fannin","","-",1,"may","wednesday","hospital","7650 fannin",-95.400625,29.6934961
"27/05/10 18:00","5/27/2010",13,"140","rape","19G50","10500-10599","bissonnet","st","-",1,"may","thursday","hotel / motel / etc.","10550 bissonnet st",-95.563864,29.675086
"28/05/10 08:00","5/28/2010",3,"20R","rape","9C40","600-699","cool mist","dr","-",1,"may","friday","residence / house"," 650 cool mist dr",-95.2231558,29.7838914
"28/05/10 08:00","5/28/2010",3,"20R","rape","7C20","2300-2399","russell","","-",1,"may","friday","residence / house","2350 russell",-95.3309932,29.7837693
"29/05/10 06:00","5/29/2010",1,"13R","rape","14D20","5000-5099","sunflower","","-",1,"may","saturday","road / street / sidewalk","5050 sunflower",-95.352282,29.668684
"29/05/10 14:00","5/29/2010",9,"20A","rape","5F20","4000-4099","hollister","","-",1,"may","saturday","apartment","4050 hollister",-95.5092655,29.829902
"30/05/10 05:00","5/30/2010",0,"250","rape","10H70","4400-4499","almeda","rd","-",1,"may","sunday","other / unknown","4450 almeda rd",-95.3764842,29.7295181
"30/05/10 12:00","5/30/2010",7,"20A","rape","18F50","3400-3499","dunvale","rd","-",1,"may","sunday","apartment","3450 dunvale rd",-95.5140679,29.7274915
"31/05/10 00:00","5/30/2010",19,"250","rape","1A10","1200-1299","travis","st","-",1,"may","sunday","other / unknown","1250 travis st",-95.3674428,29.7554486
"31/05/10 04:00","5/30/2010",23,"140","rape","12D40","14100-14199","gulf","fwy ser","W",1,"may","sunday","hotel / motel / etc.","14150 gulf fwy ser",-95.3632715,29.7632836
"02/06/10 10:00","06/02/10",5,"20R","rape","14D20","1100-1199","vera lou","","-",1,"june","wednesday","residence / house","1150 vera lou",-95.3617307,29.6748308
"02/06/10 10:00","06/02/10",5,"20A","rape","20G40","1300-1399","silverado","dr","-",1,"june","wednesday","apartment","1350 silverado dr",-95.6099289,29.7579021
